Date	RELIANCE IS Equity	TCS IS Equity	BHARTI IS Equity	INFO IS Equity	HUVR IS Equity	ITC IS Equity	LT IS Equity	HDFCB IS Equity	ICICIBC IS Equity	KMB IS Equity	BAF IS Equity	SUNP IS Equity	TTAN IS Equity	SBIN IS Equity	MSIL IS Equity	MM IS Equity	AXSB IS Equity	HCLT IS Equity	UTCEM IS Equity	WPRO IS Equity	TATA IS Equity	APNT IS Equity	INDIGO IS Equity	COAL IS Equity	JSTL IS Equity	SBILIFE IS Equity	BJAUT IS Equity	DRRD IS Equity	ADSEZ IS Equity	GRASIM IS Equity	TMPV IS Equity	NIFTY Index
45265	1218.875	3531.6	1031.1	1453.95	2523.481176	427.3613728	3315.45	811.85	1013.45	365.69	734.98	1239.55	3545.3	608.25	10721.9	1686.05	1132.45	1317.55	9329.75	202.175	131.6	3226.25	2836.1	355.55	821.7	1460.95	6140.1	1155.29	1013.1	2064.143494	429.1791884	20855.1
45266	1230.55	3604.1	1024.45	1474.3	2527.81291	438.2405223	3392.3	813.9	1003.25	364.28	742.71	1240.35	3546.9	608.45	10625.75	1702.4	1120.5	1329.55	9213	209.375	131.85	3252.55	2872.15	352.15	824.7	1450.7	6069.95	1146.07	1017.95	2049.60131	437.3517239	20937.7
45267	1228.525	3614.9	1000	1465.9	2479.179351	433.3685553	3355.6	815.225	999	365.37	739.12	1239.3	3585.4	611.7	10696.65	1692.65	1117.85	1328	9354.55	209.125	130	3251.8	2878.35	351.95	819.15	1455.75	6093.6	1157.02	1039.65	2073.50627	437.0490374	20901.15
45268	1227.875	3626.7	1000.25	1491.15	2483.166516	424.901739	3378.45	826.6	1010.85	367.69	730.76	1235.8	3634.65	614.15	10618.55	1668.55	1131.2	1364.1	9413.55	211.3	129.2	3232	2897.95	351	839.35	1465.2	6075.7	1152.78	1022.95	2061.852602	432.5692772	20969.4
45269	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45270	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45271	1229.675	3642.9	1000.85	1488.5	2464.80587	428.0235819	3385.8	825.5	1017.1	368.81	729.275	1241.4	3630.5	614.25	10541.75	1652.2	1116.5	1375.3	9670.9	210.3	130.05	3233	2925.55	353.65	845.1	1460.6	6138.4	1094.7	1031.9	2075.797162	436.3528584	20997.1
45272	1212.025	3672.1	995.25	1476.05	2463.919834	428.6384903	3342.4	817.3	1015.7	364.87	731.455	1218	3571.4	612.4	10338.4	1635.4	1131	1375.3	9863.5	211.1	130.1	3224.75	2926.45	347.5	853.85	1481.45	6254.2	1108.07	1041.95	2072.51023	433.0838442	20906.4
45273	1216.975	3593.55	999.9	1449	2472.927872	431.0508235	3399.8	815.45	1013.9	365.24	725.8	1233.1	3602.35	619.85	10380.05	1666.15	1114.85	1369.2	9739.15	209.825	131.4	3243.65	2981.15	345.2	851.4	1466.8	6316.1	1119.73	1063.5	2075.697558	436.0501719	20926.35
45274	1232.075	3667.25	1005.2	1501.45	2477.30883	435.2605813	3433.1	825.075	1033.65	370.77	747.42	1231.3	3591.4	623.65	10353.2	1703.55	1120.45	1414.6	9963.3	217.2	132	3241.35	2980.2	347.6	847.4	1469.85	6334.85	1114.67	1074.7	2095.568556	435.7172168	21182.7
45275	1247.8	3861	992.55	1578.4	2483.757207	433.4631566	3488	828.275	1037.4	370.12	751.505	1235.75	3600.55	648.25	10286.4	1724.95	1120.35	1491.3	10029.45	223.275	136.45	3313.9	2914.4	350	867.2	1452.5	6275.2	1117.89	1078.55	2119.274308	443.3751852	21456.65
45276	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45277	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45278	1260.5	3859.2	990.25	1564.35	2496.161718	427.2667715	3491.6	827.85	1021.45	369.39	758.76	1252.75	3619.6	648.5	10319.6	1710.8	1111.35	1504.3	9970.35	222.625	136.6	3332.05	2975.55	347.65	854.9	1446.95	6465.7	1118.21	1094.3	2101.39539	442.4065884	21418.65
45279	1279.05	3816.2	988.45	1558.3	2520.97074	431.4765293	3498.95	826.45	1015.45	369.31	763.265	1244.95	3610.45	655.4	10233.6	1699.35	1120.25	1488.3	10017.1	219.35	135.4	3336.05	2984.65	366.95	858.7	1424.55	6419	1127.49	1074	2109.86173	441.2866484	21453.1
45280	1263.575	3780.05	971.55	1536.4	2517.820388	426.651863	3418.5	828.5	1006.65	365.3	749.395	1232.15	3554.1	636.45	10081.25	1646.95	1110.25	1439.95	9887.45	215.975	129.75	3297.15	2859.35	352.15	842.25	1409.25	6364.45	1115.83	1012.15	2055.378342	426.9393083	21150.15
45281	1281.275	3787.5	977.9	1536	2513.587102	427.0775689	3424.15	843.35	1004.4	370.54	736.715	1233.5	3580	643.75	10012.85	1633.85	1095.4	1422.05	9954.45	217	131	3302.95	2882.7	355.5	841.9	1403.75	6246.35	1110.9	1018.95	2077.341024	429.1186511	21255.05
45282	1282.525	3824	989.55	1562.9	2535.639566	430.6251176	3477.95	835.425	994.3	372.1	729.53	1243.65	3627.35	636.75	10217.15	1634.25	1088.3	1462.7	9969	231.325	133.55	3341.3	2871.4	363.25	855.3	1394.3	6372.1	1125.54	1027.5	2038.097048	438.7138131	21349.4
45283	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45284	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45285	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45286	1289.025	3795.55	999.85	1543.95	2544.647604	431.8076339	3490.05	841.225	995.1	377.37	716.23	1247.5	3656.7	638.05	10270.65	1662.25	1094.25	1458.15	10018.65	235.05	135.2	3383.35	2921.1	366.05	852.3	1395.3	6464.55	1126.43	1028.75	2061.354582	435.5961422	21441.35
45287	1293.425	3811.2	1021.2	1567.1	2567.832226	432.4225423	3544	851.65	1002.25	380.47	723.28	1252.45	3689.25	648.55	10288.5	1687.95	1106.35	1472.05	10436.1	235.475	137.2	3404.45	2927.5	365.6	875.9	1421.35	6709.65	1142.9	1024.4	2116.385792	448.5208557	21654.75
45288	1302.775	3799.9	1036.7	1562.65	2592.936593	439.0446333	3518.05	852.625	1005.9	384.27	725.865	1262.15	3715.1	651.4	10271.6	1734.45	1107.85	1472.45	10426.3	234.725	138.15	3397.25	2927	380.95	880.8	1435.3	6703.3	1171.71	1016.95	2131.475798	456.3907047	21778.7
45289	1292.475	3793.4	1032.2	1542.9	2622.618816	437.1526073	3526	854.625	996.6	381.62	732.775	1259.45	3675.45	642.05	10302.35	1729.4	1102.3	1466.1	10503.05	235.65	139.6	3402.4	2967.1	376	880.25	1432.6	6797.25	1159.58	1024.35	2126.346192	472.1606714	21731.4
45290	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45291	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45292	1295.125	3811.1	1013.05	1551.35	2613.561554	442.7813847	3525.45	849.05	999.4	381.83	729.905	1260.25	3677.15	641.35	10283.3	1703.3	1097.7	1483.75	10464	238.575	139.85	3396.1	2978.5	381.8	877.6	1432.1	6701.1	1164.33	1047.85	2118.875892	478.6078938	21741.9
45293	1305.85	3783.2	1021.7	1534.4	2573.246893	444.9572146	3438.1	849.55	982.25	373.01	743.005	1296.2	3698.25	639.45	10197.75	1656.2	1093.25	1469.55	10204.7	234.6	139.6	3391.35	2925.7	392.65	870.2	1437.65	6665.05	1185.36	1078.4	2093.128258	474.8545812	21665.8
45294	1291.65	3691.75	1035.2	1490	2566.109377	451.4847043	3440.35	836.45	984.05	373.18	738.48	1298.6	3693.05	643.45	10077.65	1655.25	1098.6	1437.75	10111.55	227.95	135.35	3373.6	2990.45	384.55	837.65	1422.7	6986.5	1186.38	1094.25	2063.994088	473.0687309	21517.35
45295	1298.325	3666.8	1047.9	1512.7	2552.326587	450.6805932	3458.7	845.425	987.15	372.72	770.555	1312.95	3719.7	642.75	10015.3	1641.7	1123.4	1419.95	10014.8	226.2	134.25	3379.95	2995.85	384.75	837.1	1431.6	6922.15	1168.44	1123.2	2062.002008	481.7255648	21658.6
45296	1303.85	3737.9	1046.6	1532.55	2579.399924	448.3628614	3521.9	841.1	993.7	369.52	771.115	1300.2	3712.55	641.95	10017	1642	1136.95	1432.8	10016.05	228.3	133.65	3355.55	2954.95	384.25	829.4	1454.15	6978.5	1167.13	1154.25	2071.26518	478.8197744	21710.8
45297	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45298	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45299	1293.675	3678.3	1049.05	1522.8	2538.248451	440.3690515	3501.1	831.725	982	365.22	773.6	1305.3	3706.05	627	9946.7	1616.15	1122	1447.9	9934.5	225.175	132	3298.4	2952.25	380.4	821.95	1421.05	6983.85	1152.27	1168.85	2059.511908	477.6998343	21513
45300	1290.25	3689.9	1064.5	1529.3	2539.725179	439.4703392	3555.95	825.25	979.75	365.33	772.545	1324	3694	625.4	10024.1	1629.9	1116.55	1460.4	9899.1	225.375	133.65	3267.5	3012.9	385.35	821.4	1449.35	7093.9	1149.96	1197.1	2055.876362	484.1773254	21544.85
45301	1325.05	3713.05	1062.7	1519.9	2537.411639	438.2878229	3545.5	827.975	993.05	364.16	768.055	1324.85	3714.45	621.75	10010.2	1632.8	1107	1492.1	9776.2	226.8	134.1	3286.85	3082.15	382.05	829.8	1451.45	7053.75	1157.44	1214.35	2068.55	489.4138019	21618.7
45302	1359.9	3735.55	1062.85	1494.2	2496.850857	437.6729145	3504.85	824.5	991.15	364.57	766.975	1316.25	3698.6	620.2	10011.1	1628.65	1125.75	1484.8	9920.45	224.1	134.9	3288.2	3052	384.35	822.05	1427.8	7298.85	1138.49	1202.95	2083.7	493.7724875	21647.2
45303	1370.725	3882.8	1076.35	1612.75	2504.52984	441.5042671	3568.8	820.6	1003.5	366.65	766.105	1325.95	3726	633.6	9965.65	1624.45	1120.35	1540.8	9808.45	232.725	135.3	3277.8	3072.6	381.1	825.8	1435.3	7301.95	1137.77	1207.1	2111.55	494.2567859	21894.55
45304	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45305	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45306	1394.125	3903.8	1102.4	1652.1	2533.276802	442.3556788	3543.05	836.4	1009.85	370.3	747.8	1329.35	3758.85	640.1	10086.9	1635.55	1119.5	1588.2	9954.55	247.3	134.9	3273.9	3119.5	384.65	825.15	1430.05	7332.1	1156.65	1203.1	2101	491.8352939	22097.45
45307	1374.625	3861.3	1095.9	1631.55	2529.240414	446.8019399	3573.5	839.575	1009.05	369.6	745.665	1313.45	3820.3	636.9	10183.55	1620.35	1119.1	1555.45	9969.6	242.5	137.25	3296.9	3051.6	381.9	832.3	1408.8	7293.95	1151.63	1193.35	2115.2	495.7096811	22032.3
45308	1361.575	3884.6	1085.25	1640.2	2523.136607	441.4096658	3570.95	768.75	981.75	355.93	735.885	1299	3830.05	626	10051.7	1597.7	1082.3	1575.9	9854.65	241.2	131.65	3242.3	3058.75	379.65	812.65	1421.15	7165.95	1129.99	1166.85	2067.85	487.6582202	21571.95
45309	1367.95	3902.6	1087.05	1642.6	2508.46778	440.3690515	3596	743.075	986.35	355.45	726.555	1335.75	3734.7	628.3	9924.5	1617.25	1097.5	1567.55	9892.25	241.325	131	3163.85	3052.6	375.65	803.65	1404.9	7083.6	1129.99	1154.05	2053.65	495.8307557	21462.25
45310	1367.45	3943.05	1125	1659.2	2525.597819	446.0451295	3646	735.325	999.2	352.86	731.91	1335.6	3810.6	627.75	10037.7	1655.55	1116.55	1567.95	10093.7	242.525	134.25	3165.85	3029.55	383.25	816.65	1440.6	7136.55	1133.64	1152.45	2081.2	498.5549342	21622.4
45311	1356.65	3860.65	1123.75	1648.85	2430.595017	443.1124892	3634.5	739.425	1008.7	361.36	730.13	1326.15	3784.7	631.4	9972.55	1622.3	1121	1544	9997.4	238.975	133.95	3138.8	3044.65	398.8	808.2	1442.2	7095.15	1127.08	1193	2081.2	495.7399497	21571.8
45312	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45313	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45314	1328.575	3858.25	1158	1642.15	2338.693342	434.5037709	3551	713.675	1029.05	356.9	707.07	1378.3	3739.65	605.1	9860.45	1595.2	1089.25	1523.65	9831	234.95	130.1	3054.7	2911.8	375.3	790.4	1375.5	7095.9	1134.88	1137.1	2049.6	484.5708179	21238.8
45315	1343.875	3841.8	1189.95	1675.4	2403.7678	438.5716268	3589.2	727.95	999.2	357.72	705.53	1382.1	3767.85	618.3	9988.2	1628.1	1059.15	1576.4	9990.5	239.025	135.15	2999.45	2910.15	382.6	812.2	1410.55	7212.85	1180.42	1120.6	2071.3	490.8969657	21453.95
45316	1353.075	3810.3	1160.55	1669.1	2390.624926	431.0508235	3593.45	717.45	1009.95	353.68	708.55	1368.3	3770.2	612.75	9881	1635.5	1042.25	1550.25	9969.35	235	133.75	2949.2	2863.05	389.4	815.7	1380.9	7597.5	1171.1	1146.3	2076.5	491.4720701	21352.6
45317	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45318	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45319	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45320	1448.05	3801	1162.15	1656.6	2406.475134	425.5166474	3708	727.325	1016.4	364.58	719.165	1400.85	3866.65	622.95	9991.4	1640	1061.25	1574.55	10274.05	236.5	135	2976.05	2896	412.8	811.7	1418.4	7548.8	1168.74	1196.65	2104.5	509.118693	21737.6
45321	1407.625	3800.55	1158.65	1651.45	2420.504045	414.4009947	3633.3	722.15	1016.9	364.72	681.72	1371.75	3735.75	626.75	9951.65	1620.35	1054.1	1559.3	9963.6	236.25	134.7	2954.1	2929	402.55	812	1399	7566.4	1168.19	1187.35	2126.15	519.9246011	21522.1
45322	1426.625	3815.95	1170.7	1660.9	2443.048752	417.7120402	3479.75	731.275	1028.15	365.05	686.29	1418.45	3697.55	640.5	10186.9	1651.55	1067.75	1576	10167.35	239.075	135.95	2957.85	2961.35	406.15	818.65	1401.15	7667.55	1224.23	1207.65	2175	535.2708066	21725.7
45323	1426.65	3854.15	1151.2	1657.05	2435.222096	418.9891577	3398	733.175	1025.15	364.55	674.33	1407.95	3627.45	647.65	10637.95	1651.15	1084.25	1577.4	9922.3	235.675	134.8	2929.35	3066.6	406.7	801.7	1432.75	7655.75	1198.63	1218.85	2128.6	531.8201805	21697.45
45324	1457.7	3966.3	1150.8	1693.35	2414.547911	416.3403213	3376.05	723.075	1024	364.59	684.83	1416.65	3612.4	649.65	10655.45	1660.75	1067.05	1583.75	10098.55	241.575	138.7	2936.3	3127.1	419.8	823.55	1435.45	7738.2	1207.9	1261.45	2139.45	531.9715238	21853.8
45325	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45326	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45327	1439.025	3973.3	1113.55	1687.2	2381.961458	414.4009947	3341.75	722.425	1023.5	361.67	660.82	1463.8	3552.05	642.95	10428.55	1703.55	1061.5	1555.35	9916.35	241.175	141.55	2917.35	3171.15	440.25	814.65	1419.85	7658.25	1218.89	1258.55	2089.75	561.0596964	21771.7
45328	1427.8	4136	1134.05	1729.45	2388.70518	408.1100082	3424.25	722.05	1026.4	357.4	659.815	1475.1	3559.15	650.25	10844.85	1727.65	1050.05	1623.75	10048.75	249.825	144.65	2930.95	3137.85	448.65	818.75	1464	7720.4	1233.32	1273.1	2066	568.7782022	21929.4
45329	1442.15	4083.4	1134.3	1693.75	2387.819143	408.4884134	3394.7	714.975	1022.15	358.52	670.92	1496.2	3576.5	675.25	10935.7	1721	1069.1	1615.35	10226.5	247.6	144.4	2981.15	3114.55	452.65	836.6	1469.45	7701.9	1235.95	1255.65	2111.5	565.2973074	21930.5
45330	1450.125	4134.1	1142.15	1692.1	2379.549469	392.1696892	3335.5	701.525	989.3	345.94	657.565	1499.6	3549.1	699.55	10743.9	1685.9	1035.9	1633.8	9997.65	244.425	143.65	2929.6	3132.4	459.2	822.1	1459.05	7757.25	1232.01	1245.2	2057.3	559.5462639	21717.95
45331	1460.75	4133.7	1120.25	1669.35	2386.539313	393.0684015	3324.55	701.8	1010.7	348.49	665.45	1534.8	3591.6	725.25	10732.85	1646.4	1051.4	1630.6	9945.75	245.225	141.3	2951.65	3105.95	456.2	811.75	1439.7	7784.85	1231.17	1271.5	2168.5	553.916295	21782.5
45332	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45333	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45334	1452.35	4120.7	1118.7	1680.1	2348.63664	384.8853891	3299.55	695	996.1	341.91	656.915	1534.45	3585.25	707.9	10709.7	1660.45	1046.7	1666.95	9963.85	250.725	137.4	2953.8	3063	432.8	811.5	1436	7829.95	1266.7	1249.35	2147.35	551.8580268	21616.05
45335	1465.1	4149.5	1117.85	1684.55	2356.85709	384.7907878	3321.5	697.225	1019.8	347.43	660.365	1542.2	3559.95	713.45	10794.5	1646.75	1070.75	1665.6	9852.4	255.8	137.85	2971.6	3041.45	452.35	812.65	1467.6	7917.4	1267.07	1264.8	2064.15	549.0127737	21743.25
45336	1481.375	4100.1	1115.85	1666.2	2350.900956	389.3316502	3309	692.025	1022.7	349.79	664.65	1520.4	3585.55	743.4	11027.95	1657.05	1096.85	1671.5	9787.8	257.25	141.2	2976.4	3094.3	466.35	813.25	1453.7	8083.3	1251.67	1267.85	2079.8	555.9140259	21840.05
45337	1470.6	4103.2	1120.7	1676.35	2314.376562	382.0946507	3300.3	707.025	1016.65	347.85	661.94	1509.9	3622.05	761.7	11090.25	1765.05	1072.2	1662.55	9814.3	259.25	141.2	3016.55	3028.85	476.85	812.35	1453.35	8123.05	1250.53	1267.05	2084.8	557.2761152	21910.75
45338	1460.575	4128.3	1120	1701.65	2338.397996	382.7568598	3386.75	709.95	1023.25	347.05	661.92	1509.95	3655.4	754.7	11380.4	1835.55	1068.75	1667.45	9916.2	271.5	142.3	3007.9	3045.3	480	819.95	1508.45	8325.05	1263.43	1306.85	2105.65	568.2030978	22040.7
45339	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45340	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45341	1474	4103.8	1142.2	1699.75	2350.113368	387.1558203	3339.85	708.55	1043.75	346.28	671.28	1530.1	3695.05	759.25	11483.35	1848.55	1062.95	1675.25	9902.2	267.975	141.95	2998.1	3068.05	461	820.2	1488.85	8509.7	1283.43	1307	2168.6	564.5708598	22122.25
45342	1471.025	4030.65	1143.95	1685.25	2366.800389	384.1758793	3356.75	727.15	1048.75	352.5	676.36	1538.7	3686.7	760.1	11446.45	1853.65	1088.6	1663.05	9978.95	265.975	141.05	3011.65	3114.9	446.5	821.2	1513.55	8295.2	1275.2	1300.5	2192.25	560.7872786	22196.95
45343	1467.7	3991.5	1139.9	1655.55	2369.753844	381.5743436	3296.4	719.575	1051.95	349.22	668.88	1543.4	3656.35	771.5	11465.85	1859.65	1084.2	1636.3	9968.4	260.7	143.9	3001.8	3095.65	432.95	828.25	1501.7	8232.25	1269.83	1291	2194	557.5788017	22055.05
45344	1481.75	4087.1	1135.55	1681.35	2351.048629	392.0750879	3363.75	709.775	1062.7	344.95	667.495	1558.05	3652.05	765.9	11657.8	1910.35	1100.9	1686.4	9961.2	265.525	145.9	3017.4	3128.3	445.15	828.65	1509.65	8498.45	1272.79	1310.95	2201.2	564.3892479	22217.45
45345	1493.625	4052.1	1125.75	1676.85	2356.955539	389.1897482	3387.95	710.3	1061.3	344.8	669.785	1561.25	3691.95	759.05	11535.6	1929.95	1096.8	1665.75	10000.9	268.075	145.45	2985.95	3179	443.9	821	1529.15	8436.95	1288.43	1320.7	2194.4	567.4766502	22212.7
45346	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45347	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45348	1487.325	4001.05	1110.05	1660.15	2366.948061	387.1085196	3470.15	711.15	1054.2	341.26	664.325	1556.95	3622.5	758.9	11467	1929.8	1085.2	1649.8	9930.05	266.45	142.65	2868.45	3184.05	442.3	808.75	1549.15	8448	1288.15	1338.15	2186.9	567.2042324	22122.05
45349	1485.65	4104.4	1127.5	1663.6	2367.981771	388.953245	3506.45	710.075	1060.2	341.35	655.625	1582.75	3653.85	749.85	11500.65	1950.6	1079.05	1658.8	9951.1	265.725	144.2	2859.55	3183	441.4	818.95	1542.7	8463.5	1289.92	1329.45	2204.8	582.7925871	22198.35
45350	1455.625	4118.95	1128.75	1671.25	2383.979652	386.2571079	3470.2	704.7	1046.2	336.72	649.87	1573.85	3594.7	742.5	11152.8	1901.65	1074.2	1651.9	9804.95	258.85	140.75	2794.35	3125.9	434.2	798.6	1540.2	8188.65	1285.61	1299.5	2186	579.9776027	21951.15
